Date,Timestamp,Ticker,Underlying,Mimbol,LTP,LTQ,BuyPrice,BuyQty,SellPrice,SellQty,OpenInterest,ExpiryDate,StrikePrice,OptionsType,DTE,ExpiryCycle
2025-06-26,2025-06-26 09:16:49,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1467.3,76,1466.9,1750,1467.3,790,,,,,,
2025-06-26,2025-06-26 09:16:50,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1467.3,489,1466.9,1800,1467.3,961,,,,,,
2025-06-26,2025-06-26 09:16:51,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1467.1,419,1466.9,1745,1467.3,1123,,,,,,
2025-06-26,2025-06-26 09:16:52,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1467.3,811,1467,3,1467.3,886,,,,,,
2025-06-26,2025-06-26 09:16:53,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1467.1,1406,1466.9,1751,1467.2,3,,,,,,
2025-06-26,2025-06-26 09:16:54,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1466.9,225,1466.9,1982,1467.2,254,,,,,,
2025-06-26,2025-06-26 09:16:55,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1466.9,2577,1466.9,100,1467.2,1736,,,,,,
2025-06-26,2025-06-26 09:16:56,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1467.2,50,1466.9,116,1467.2,1755,,,,,,
2025-06-26,2025-06-26 09:16:57,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1466.9,49,1466.9,71,1467.2,2010,,,,,,
2025-06-26,2025-06-26 09:16:58,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1467.2,25,1466.9,71,1467.2,2180,,,,,,
2025-06-26,2025-06-26 09:16:59,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1467.2,20,1466.9,71,1467.1,249,,,,,,
2025-06-26,2025-06-26 09:17:07,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1466.8,2902,1466.4,7,1466.8,421,,,,,,
2025-06-26,2025-06-26 09:17:15,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1466.2,17508,1466.7,61,1467.1,1353,,,,,,
2025-06-26,2025-06-26 09:17:24,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1466.6,12176,1466.3,228,1466.8,610,,,,,,
2025-06-26,2025-06-26 09:17:32,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1466.7,2243,1466.4,476,1466.7,410,,,,,,
2025-06-26,2025-06-26 09:17:48,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1466,8712,1466.1,1717,1466.4,139,,,,,,
2025-06-26,2025-06-26 09:17:56,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1465.8,5134,1465.8,214,1466.1,19,,,,,,
2025-06-26,2025-06-26 09:18:04,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1465.6,2414,1465.8,574,1466,280,,,,,,
2025-06-26,2025-06-26 09:18:12,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1466.6,11169,1466.5,34,1466.7,625,,,,,,
2025-06-26,2025-06-26 09:18:20,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1466,2105,1466,367,1466.6,590,,,,,,
2025-06-26,2025-06-26 09:18:28,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1466,14055,1466,226,1466.4,44,,,,,,
2025-06-26,2025-06-26 09:18:36,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1466.4,1580,1466,204,1466.4,533,,,,,,
2025-06-26,2025-06-26 09:18:44,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1466.3,1704,1466,3,1466.3,208,,,,,,
2025-06-26,2025-06-26 09:18:52,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1465.5,5801,1465.5,4,1466,413,,,,,,
2025-06-26,2025-06-26 09:19:00,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1465.4,8174,1465.7,5,1465.9,395,,,,,,
2025-06-26,2025-06-26 09:19:02,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1465.4,782,1465.4,66,1465.6,415,,,,,,
2025-06-26,2025-06-26 09:19:03,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1465.2,615,1465.2,357,1465.6,598,,,,,,
2025-06-26,2025-06-26 09:19:04,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1465.5,21,1465.2,310,1465.5,169,,,,,,
2025-06-26,2025-06-26 09:19:05,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1465.5,467,1465.2,608,1465.5,183,,,,,,
2025-06-26,2025-06-26 09:19:06,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1465.5,1692,1465.3,574,1465.5,600,,,,,,
2025-06-26,2025-06-26 09:19:07,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1465.5,1001,1465.3,930,1465.6,588,,,,,,
2025-06-26,2025-06-26 09:19:08,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1465.5,0,1465.3,930,1465.6,794,,,,,,
2025-06-26,2025-06-26 09:19:09,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1465.3,4431,1465.2,1438,1465.5,3,,,,,,
2025-06-26,2025-06-26 09:19:10,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1465.5,263,1465.3,16,1465.5,67,,,,,,
2025-06-26,2025-06-26 09:19:11,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1465.5,150,1465.3,16,1465.5,360,,,,,,
2025-06-26,2025-06-26 09:19:13,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1465.5,350,1465.3,16,1465.5,358,,,,,,
2025-06-26,2025-06-26 09:19:14,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1465.5,51,1465.3,1016,1465.5,322,,,,,,
2025-06-26,2025-06-26 09:19:15,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1465.4,338,1465.3,1208,1465.4,448,,,,,,
2025-06-26,2025-06-26 09:19:16,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1465.5,2109,1465.4,1027,1465.5,207,,,,,,
2025-06-26,2025-06-26 09:19:17,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1465.5,102,1465.4,1025,1465.5,117,,,,,,
2025-06-26,2025-06-26 09:19:18,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1465.5,19,1465.3,1158,1465.5,470,,,,,,
2025-06-26,2025-06-26 09:19:19,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1465.5,100,1465.3,1095,1465.5,686,,,,,,
2025-06-26,2025-06-26 09:19:20,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1465.5,1148,1465.4,503,1465.5,320,,,,,,
2025-06-26,2025-06-26 09:19:21,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1466,3652,1465.6,119,1466,1634,,,,,,
2025-06-26,2025-06-26 09:19:22,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1466,256,1465.6,119,1466,1561,,,,,,
2025-06-26,2025-06-26 09:19:24,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1466,63,1465.6,684,1466,1528,,,,,,
2025-06-26,2025-06-26 09:19:25,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1466,0,1465.6,684,1466,1578,,,,,,
2025-06-26,2025-06-26 09:19:26,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1465.6,5,1465.6,679,1466,2109,,,,,,
2025-06-26,2025-06-26 09:19:27,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1466,335,1465.6,674,1466,2136,,,,,,
2025-06-26,2025-06-26 09:19:28,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1466,119,1465.6,1174,1466,2067,,,,,,
2025-06-26,2025-06-26 09:19:29,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1465.6,31,1465.6,1149,1466,2161,,,,,,
2025-06-26,2025-06-26 09:19:30,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1466,26,1465.6,1149,1466,2135,,,,,,
2025-06-26,2025-06-26 09:19:31,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1466,210,1465.6,1149,1466,1925,,,,,,
2025-06-26,2025-06-26 09:19:32,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1466,5,1465.6,1149,1466,1920,,,,,,
2025-06-26,2025-06-26 09:19:33,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1465.6,407,1465.6,742,1465.9,3,,,,,,
2025-06-26,2025-06-26 09:19:35,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1465.9,127,1465.7,500,1465.9,1,,,,,,
2025-06-26,2025-06-26 09:19:36,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1465.9,1001,1465.7,499,1465.9,381,,,,,,
2025-06-26,2025-06-26 09:19:37,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1465.9,73,1465.7,434,1465.9,1450,,,,,,
2025-06-26,2025-06-26 09:19:38,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1465.9,54,1465.7,385,1465.8,220,,,,,,
2025-06-26,2025-06-26 09:19:39,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1465.8,666,1465.7,365,1465.8,159,,,,,,
2025-06-26,2025-06-26 09:19:40,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1465.7,28,1465.7,337,1465.8,1341,,,,,,
2025-06-26,2025-06-26 09:19:41,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1465.8,154,1465.7,408,1465.8,1874,,,,,,
2025-06-26,2025-06-26 09:19:42,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1465.7,10,1465.7,398,1465.8,1874,,,,,,
2025-06-26,2025-06-26 09:19:43,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1465.5,1234,1465.5,1632,1465.8,1873,,,,,,
2025-06-26,2025-06-26 09:19:44,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1465.5,65,1465.5,174,1465.7,215,,,,,,
2025-06-26,2025-06-26 09:19:45,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1465.7,80,1465.5,174,1465.7,498,,,,,,
2025-06-26,2025-06-26 09:19:47,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1465.6,37,1465.5,172,1465.6,61,,,,,,
2025-06-26,2025-06-26 09:19:48,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1465.3,2258,1465.2,296,1465.5,508,,,,,,
2025-06-26,2025-06-26 09:19:49,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1465.4,30,1465.3,500,1465.4,140,,,,,,
2025-06-26,2025-06-26 09:19:50,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1465.1,1277,1465.1,966,1465.4,1352,,,,,,
2025-06-26,2025-06-26 09:19:51,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1465.3,364,1465.2,966,1465.3,4,,,,,,
2025-06-26,2025-06-26 09:19:52,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1465.3,0,1465.1,1466,1465.3,2001,,,,,,
2025-06-26,2025-06-26 09:19:53,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1465.3,31,1465.1,1436,1465.3,2300,,,,,,
2025-06-26,2025-06-26 09:19:55,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1465.3,1581,1465.1,1471,1465.3,1759,,,,,,
2025-06-26,2025-06-26 09:19:56,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1465.4,7209,1465.4,3574,1465.6,137,,,,,,
2025-06-26,2025-06-26 09:19:57,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1465.4,181,1465.4,3395,1465.5,1,,,,,,
2025-06-26,2025-06-26 09:19:58,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1465.4,619,1465.4,1386,1465.6,285,,,,,,
2025-06-26,2025-06-26 09:19:59,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1465.7,2656,1465.4,1286,1465.7,419,,,,,,
2025-06-26,2025-06-26 09:20:00,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1465.4,25,1465.4,767,1465.7,419,,,,,,
2025-06-26,2025-06-26 09:20:05,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1465.4,7389,1465.4,1062,1465.7,191,,,,,,
2025-06-26,2025-06-26 09:20:13,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1466.5,7093,1466.3,112,1466.5,160,,,,,,
2025-06-26,2025-06-26 09:20:21,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1466.5,1377,1466,1003,1466.5,432,,,,,,
2025-06-26,2025-06-26 09:20:29,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1465.8,2240,1465.8,670,1466,2710,,,,,,
2025-06-26,2025-06-26 09:20:37,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1466,3511,1465.8,181,1466,3609,,,,,,
2025-06-26,2025-06-26 09:20:45,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1466,10550,1465.9,628,1466,119,,,,,,
2025-06-26,2025-06-26 09:20:52,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1466.5,2213,1466.2,425,1466.5,1139,,,,,,
2025-06-26,2025-06-26 09:21:00,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1466.5,8273,1466.5,74,1466.7,907,,,,,,
2025-06-26,2025-06-26 09:21:01,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1466.7,81,1466.5,72,1466.7,832,,,,,,
2025-06-26,2025-06-26 09:21:03,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1466.7,683,1466.5,72,1466.7,152,,,,,,
2025-06-26,2025-06-26 09:21:04,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1466.7,5950,1466.1,301,1466.7,232,,,,,,
2025-06-26,2025-06-26 09:21:05,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1466.7,42,1466.7,2490,1466.8,812,,,,,,
2025-06-26,2025-06-26 09:21:06,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1466.8,2,1466.7,2490,1466.8,993,,,,,,
2025-06-26,2025-06-26 09:21:07,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1466.7,33,1466.5,116,1466.7,3,,,,,,
2025-06-26,2025-06-26 09:21:08,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1466.7,282,1466.7,1229,1466.8,1232,,,,,,
2025-06-26,2025-06-26 09:21:09,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1466.8,50,1466.7,1229,1466.8,1182,,,,,,
2025-06-26,2025-06-26 09:21:10,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1466.3,1273,1466.3,512,1466.7,2,,,,,,
2025-06-26,2025-06-26 09:21:11,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1466.7,112,1466.7,1252,1466.8,1492,,,,,,
2025-06-26,2025-06-26 09:21:12,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1466.7,416,1466.7,838,1466.8,1490,,,,,,
2025-06-26,2025-06-26 09:21:13,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1466.8,46,1466.7,838,1466.8,1633,,,,,,
2025-06-26,2025-06-26 09:21:14,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1466.8,644,1466.4,191,1466.8,1037,,,,,,
2025-06-26,2025-06-26 09:21:16,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1466.8,0,1466.5,113,1466.8,1037,,,,,,
2025-06-26,2025-06-26 09:21:17,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1466.8,643,1466.4,3,1466.8,1153,,,,,,
2025-06-26,2025-06-26 09:21:18,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1466.4,30,1466.3,399,1466.4,6,,,,,,
2025-06-26,2025-06-26 09:21:19,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1466.4,113,1466.3,586,1466.4,3,,,,,,
2025-06-26,2025-06-26 09:21:20,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1466.6,907,1466.6,60,1466.8,962,,,,,,
2025-06-26,2025-06-26 09:21:21,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1466.8,380,1466.5,734,1466.8,1198,,,,,,
2025-06-26,2025-06-26 09:21:22,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1466.5,21,1466.5,356,1466.8,1179,,,,,,
2025-06-26,2025-06-26 09:21:23,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1466.7,566,1466.5,1038,1466.7,138,,,,,,
2025-06-26,2025-06-26 09:21:24,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1467.5,2627,1467.3,106,1467.5,74,,,,,,
2025-06-26,2025-06-26 09:21:25,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1466.9,232,1467.1,113,1467.5,8,,,,,,
2025-06-26,2025-06-26 09:21:26,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1467.2,113,1467.3,226,1467.5,162,,,,,,
2025-06-26,2025-06-26 09:21:28,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1467.4,1342,1467.4,113,1467.6,844,,,,,,
2025-06-26,2025-06-26 09:21:29,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1467.5,789,1467.1,113,1467.5,392,,,,,,
2025-06-26,2025-06-26 09:21:30,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1467.6,677,1467.4,226,1467.6,234,,,,,,
2025-06-26,2025-06-26 09:21:31,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1467.6,1243,1467.5,402,1467.8,204,,,,,,
2025-06-26,2025-06-26 09:21:32,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1467.9,1999,1467.5,304,1467.9,104,,,,,,
2025-06-26,2025-06-26 09:21:33,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1467.9,36,1467.6,226,1467.9,22,,,,,,
2025-06-26,2025-06-26 09:21:34,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1468,468,1467.8,265,1468,15,,,,,,
